"file","metabolite","quantMasses","intensity","rt","ri"
"e10224ch_108_c19.cdf","c28","71;85;99",93193636,2113.62,2800
"e10224ch_108_c19.cdf","c32","71;85;99",61179706,2336.22,3200
"e10224ch_108_c19.cdf","c36","71;85;99",38721043,2534.22,3600
"e10224ch_109_c20.cdf","c10","71;85;99",49178029,392.616,1000
"e10224ch_109_c20.cdf","c12","71;85;99",46918773,687.016,1200
"e10224ch_109_c20.cdf","c15","71;85;99",60357794,1085.42,1500
"e10224ch_109_c20.cdf","c18","71;85;99",72417714,1385.62,1800
"e10224ch_109_c20.cdf","c19","71;85;99",96759155,1474.22,1900
"e10224ch_109_c20.cdf","c22","71;85;99",106973480,1714.42,2200
"e10224ch_109_c20.cdf","c28","71;85;99",93236784,2113.42,2800
"e10224ch_109_c20.cdf","c32","71;85;99",63346281,2336.02,3200
"e10224ch_109_c20.cdf","c36","71;85;99",37789323,2534.02,3600
"e10224ch_110_c21.cdf","c10","71;85;99",48494400,392.816,1000
"e10224ch_110_c21.cdf","c12","71;85;99",47209971,687.016,1200
"e10224ch_110_c21.cdf","c15","71;85;99",58292011,1085.62,1500
"e10224ch_110_c21.cdf","c18","71;85;99",68792239,1385.82,1800
"e10224ch_110_c21.cdf","c19","71;85;99",96060151,1474.42,1900
"e10224ch_110_c21.cdf","c22","71;85;99",104128054,1714.42,2200
"e10224ch_110_c21.cdf","c28","71;85;99",90833200,2113.42,2800
"e10224ch_110_c21.cdf","c32","71;85;99",53606638,2336.02,3200
"e10224ch_110_c21.cdf","c36","71;85;99",28551422,2534.02,3600
"e10224ch_14_c15.cdf","c10","71;85;99",40054468,388.016,1000
"e10224ch_14_c15.cdf","c12","71;85;99",27092131,683.416,1200
"e10224ch_14_c15.cdf","c15","71;85;99",27366366,1084.42,1500
"e10224ch_14_c15.cdf","c18","71;85;99",46382083,1385.62,1800
"e10224ch_14_c15.cdf","c19","71;85;99",67461326,1474.22,1900
"e10224ch_14_c15.cdf","c22","71;85;99",86224523,1714.82,2200
"e10224ch_14_c15.cdf","c28","71;85;99",86035815,2114.22,2800
"e10224ch_14_c15.cdf","c32","71;85;99",78742554,2337.02,3200
"e10224ch_14_c15.cdf","c36","71;85;99",51140370,2535.02,3600
"e10224ch_15_c16.cdf","c10","71;85;99",47105795,392.615,1000
"e10224ch_15_c16.cdf","c12","71;85;99",46131758,687.215,1200
"e10224ch_15_c16.cdf","c15","71;85;99",53466664,1085.82,1500
"e10224ch_15_c16.cdf","c18","71;85;99",60199354,1386.01,1800
"e10224ch_15_c16.cdf","c19","71;85;99",80120183,1474.42,1900
"e10224ch_15_c16.cdf","c22","71;85;99",93250064,1714.82,2200
"e10224ch_15_c16.cdf","c28","71;85;99",88100349,2113.82,2800
"e10224ch_15_c16.cdf","c32","71;85;99",78615215,2336.61,3200
"e10224ch_15_c16.cdf","c36","71;85;99",56436679,2534.61,3600
"e10224ch_16_c17.cdf","c10","71;85;99",48707902,392.831,1000
"e10224ch_16_c17.cdf","c12","71;85;99",47079616,687.431,1200
"e10224ch_16_c17.cdf","c15","71;85;99",53326937,1085.83,1500
"e10224ch_16_c17.cdf","c18","71;85;99",60675451,1386.03,1800
"e10224ch_16_c17.cdf","c19","71;85;99",80500816,1474.43,1900
"e10224ch_16_c17.cdf","c22","71;85;99",91499203,1714.83,2200
"e10224ch_16_c17.cdf","c28","71;85;99",87080598,2113.83,2800
"e10224ch_16_c17.cdf","c32","71;85;99",77099815,2336.63,3200
"e10224ch_16_c17.cdf","c36","71;85;99",61825267,2534.63,3600
"e10224ch_17_c18.cdf","c10","71;85;99",48987033,393.016,1000
"e10224ch_17_c18.cdf","c12","71;85;99",45468224,687.416,1200
"e10224ch_17_c18.cdf","c15","71;85;99",51542177,1085.62,1500
"e10224ch_17_c18.cdf","c18","71;85;99",60940480,1386.02,1800
"e10224ch_17_c18.cdf","c19","71;85;99",82414236,1474.42,1900
"e10224ch_17_c18.cdf","c22","71;85;99",92195813,1714.82,2200
"e10224ch_17_c18.cdf","c28","71;85;99",87194856,2113.82,2800
"e10224ch_17_c18.cdf","c32","71;85;99",79904676,2336.42,3200
"e10224ch_17_c18.cdf","c36","71;85;99",58601588,2534.42,3600
"e10224ch_18_c19.cdf","c10","71;85;99",49431940,392.815,1000
"e10224ch_18_c19.cdf","c12","71;85;99",49692416,687.415,1200
"e10224ch_18_c19.cdf","c15","71;85;99",58726406,1086.01,1500
"e10224ch_18_c19.cdf","c18","71;85;99",63050901,1386.22,1800
"e10224ch_18_c19.cdf","c19","71;85;99",85100032,1474.82,1900
"e10224ch_18_c19.cdf","c22","71;85;99",94822898,1714.82,2200
"e10224ch_18_c19.cdf","c28","71;85;99",86772516,2114.01,2800
"e10224ch_18_c19.cdf","c32","71;85;99",77807086,2336.61,3200
"e10224ch_18_c19.cdf","c36","71;85;99",58807078,2534.61,3600
"e10224ch_19_c20.cdf","c10","71;85;99",50605446,392.847,1000
"e10224ch_19_c20.cdf","c12","71;85;99",47572395,687.447,1200
"e10224ch_19_c20.cdf","c15","71;85;99",54557422,1085.65,1500
"e10224ch_19_c20.cdf","c18","71;85;99",61580035,1385.85,1800
"e10224ch_19_c20.cdf","c19","71;85;99",85788026,1474.45,1900
"e10224ch_19_c20.cdf","c22","71;85;99",97537945,1714.65,2200
"e10224ch_19_c20.cdf","c28","71;85;99",91304116,2113.85,2800
"e10224ch_19_c20.cdf","c32","71;85;99",81839421,2336.45,3200
"e10224ch_19_c20.cdf","c36","71;85;99",65934494,2534.45,3600
"e10224ch_20_c21.cdf","c10","71;85;99",50928576,392.816,1000
"e10224ch_20_c21.cdf","c12","71;85;99",51426871,687.216,1200
"e10224ch_20_c21.cdf","c15","71;85;99",58467978,1085.62,1500
"e10224ch_20_c21.cdf","c18","71;85;99",61809868,1385.82,1800
"e10224ch_20_c21.cdf","c19","71;85;99",92358149,1474.62,1900
"e10224ch_20_c21.cdf","c22","71;85;99",100514741,1714.62,2200
"e10224ch_20_c21.cdf","c28","71;85;99",88701418,2113.62,2800
"e10224ch_20_c21.cdf","c32","71;85;99",71359661,2336.22,3200
"e10224ch_20_c21.cdf","c36","71;85;99",45536904,2534.02,3600
"e10224ch_51_c15.cdf","c10","71;85;99",49388935,392.831,1000
"e10224ch_51_c15.cdf","c12","71;85;99",51182002,687.431,1200
"e10224ch_51_c15.cdf","c15","71;85;99",57692489,1085.83,1500
"e10224ch_51_c15.cdf","c18","71;85;99",62459997,1386.03,1800
"e10224ch_51_c15.cdf","c19","71;85;99",83196209,1474.43,1900
"e10224ch_51_c15.cdf","c22","71;85;99",99023343,1714.83,2200
"e10224ch_51_c15.cdf","c28","71;85;99",90066384,2113.83,2800
"e10224ch_51_c15.cdf","c32","71;85;99",80033460,2336.43,3200
"e10224ch_51_c15.cdf","c36","71;85;99",54687915,2534.43,3600
"e10224ch_52_c16.cdf","c10","71;85;99",48989774,392.832,1000
"e10224ch_52_c16.cdf","c12","71;85;99",52041337,687.432,1200
"e10224ch_52_c16.cdf","c15","71;85;99",62055468,1085.83,1500
"e10224ch_52_c16.cdf","c18","71;85;99",67437916,1386.03,1800
"e10224ch_52_c16.cdf","c19","71;85;99",88443421,1474.63,1900
"e10224ch_52_c16.cdf","c22","71;85;99",103227748,1714.83,2200
"e10224ch_52_c16.cdf","c28","71;85;99",91581440,2113.83,2800
"e10224ch_52_c16.cdf","c32","71;85;99",81183590,2336.43,3200
"e10224ch_52_c16.cdf","c36","71;85;99",57221220,2534.43,3600
"e10224ch_53_c17.cdf","c10","71;85;99",49846194,392.831,1000
"e10224ch_53_c17.cdf","c12","71;85;99",51803623,687.431,1200
"e10224ch_53_c17.cdf","c15","71;85;99",62356363,1085.83,1500
"e10224ch_53_c17.cdf","c18","71;85;99",70455399,1386.03,1800
"e10224ch_53_c17.cdf","c19","71;85;99",91488965,1474.43,1900
"e10224ch_53_c17.cdf","c22","71;85;99",106964927,1714.63,2200
"e10224ch_53_c17.cdf","c28","71;85;99",94397489,2113.83,2800
"e10224ch_53_c17.cdf","c32","71;85;99",83654334,2336.43,3200
"e10224ch_53_c17.cdf","c36","71;85;99",64033033,2534.43,3600
"e10224ch_54_c18.cdf","c10","71;85;99",49884696,392.831,1000
"e10224ch_54_c18.cdf","c12","71;85;99",52032475,687.231,1200
"e10224ch_54_c18.cdf","c15","71;85;99",61938023,1085.63,1500
"e10224ch_54_c18.cdf","c18","71;85;99",68703936,1385.83,1800
"e10224ch_54_c18.cdf","c19","71;85;99",92650732,1474.43,1900
"e10224ch_54_c18.cdf","c22","71;85;99",106613683,1714.63,2200
"e10224ch_54_c18.cdf","c28","71;85;99",93656231,2113.63,2800
"e10224ch_54_c18.cdf","c32","71;85;99",84155803,2336.23,3200
"e10224ch_54_c18.cdf","c36","71;85;99",62141050,2534.23,3600
"e10224ch_55_c19.cdf","c10","71;85;99",50136531,393.031,1000
"e10224ch_55_c19.cdf","c12","71;85;99",52648910,687.431,1200
"e10224ch_55_c19.cdf","c15","71;85;99",65438089,1085.83,1500
"e10224ch_55_c19.cdf","c18","71;85;99",72006116,1386.03,1800
"e10224ch_55_c19.cdf","c19","71;85;99",97493118,1474.83,1900
"e10224ch_55_c19.cdf","c22","71;85;99",111990513,1714.83,2200
"e10224ch_55_c19.cdf","c28","71;85;99",98092779,2113.83,2800
"e10224ch_55_c19.cdf","c32","71;85;99",86803290,2336.43,3200
"e10224ch_55_c19.cdf","c36","71;85;99",66271470,2534.63,3600
"e10224ch_56_c20.cdf","c10","71;85;99",50667273,392.631,1000
"e10224ch_56_c20.cdf","c12","71;85;99",52002568,687.031,1200
"e10224ch_56_c20.cdf","c15","71;85;99",62049393,1085.63,1500
"e10224ch_56_c20.cdf","c18","71;85;99",67896417,1385.83,1800
"e10224ch_56_c20.cdf","c19","71;85;99",95672579,1474.43,1900
"e10224ch_56_c20.cdf","c22","71;85;99",107581202,1714.63,2200
"e10224ch_56_c20.cdf","c28","71;85;99",94672102,2113.43,2800
"e10224ch_56_c20.cdf","c32","71;85;99",86425771,2336.23,3200
"e10224ch_56_c20.cdf","c36","71;85;99",63416472,2534.23,3600
"e10224ch_57_c21.cdf","c10","71;85;99",49827038,392.462,1000
"e10224ch_57_c21.cdf","c12","71;85;99",50888699,687.262,1200
"e10224ch_57_c21.cdf","c15","71;85;99",61721470,1085.86,1500
"e10224ch_57_c21.cdf","c18","71;85;99",64112563,1386.06,1800
"e10224ch_57_c21.cdf","c19","71;85;99",94966952,1474.86,1900
"e10224ch_57_c21.cdf","c22","71;85;99",104957996,1714.86,2200
"e10224ch_57_c21.cdf","c28","71;85;99",90915635,2113.86,2800
"e10224ch_57_c21.cdf","c32","71;85;99",72350961,2336.46,3200
"e10224ch_57_c21.cdf","c36","71;85;99",48844641,2534.46,3600
"e10224ch_88_c15.cdf","c10","71;85;99",48506017,393.216,1000
"e10224ch_88_c15.cdf","c12","71;85;99",43457223,687.416,1200
"e10224ch_88_c15.cdf","c15","71;85;99",52517083,1085.82,1500
"e10224ch_88_c15.cdf","c18","71;85;99",67020745,1386.02,1800
"e10224ch_88_c15.cdf","c19","71;85;99",84869466,1474.22,1900
"e10224ch_88_c15.cdf","c22","71;85;99",98080849,1714.62,2200
"e10224ch_88_c15.cdf","c28","71;85;99",89110659,2113.82,2800
"e10224ch_88_c15.cdf","c32","71;85;99",61584262,2336.42,3200
"e10224ch_88_c15.cdf","c36","71;85;99",30166525,2534.42,3600
"e10224ch_89_c16.cdf","c10","71;85;99",48342994,392.816,1000
"e10224ch_89_c16.cdf","c12","71;85;99",50314501,687.216,1200
"e10224ch_89_c16.cdf","c15","71;85;99",65909843,1085.82,1500
"e10224ch_89_c16.cdf","c18","71;85;99",74706487,1385.82,1800
"e10224ch_89_c16.cdf","c19","71;85;99",92556243,1474.22,1900
"e10224ch_89_c16.cdf","c22","71;85;99",104982311,1714.62,2200
"e10224ch_89_c16.cdf","c28","71;85;99",92721002,2113.82,2800
"e10224ch_89_c16.cdf","c32","71;85;99",62635420,2336.22,3200
"e10224ch_89_c16.cdf","c36","71;85;99",31190618,2534.22,3600
"e10224ch_90_c17.cdf","c10","71;85;99",49520179,392.616,1000
"e10224ch_90_c17.cdf","c12","71;85;99",49623989,687.016,1200
"e10224ch_90_c17.cdf","c15","71;85;99",63665415,1085.62,1500
"e10224ch_90_c17.cdf","c18","71;85;99",75788675,1385.62,1800
"e10224ch_90_c17.cdf","c19","71;85;99",93836730,1474.22,1900
"e10224ch_90_c17.cdf","c22","71;85;99",106811049,1714.42,2200
"e10224ch_90_c17.cdf","c28","71;85;99",94069397,2113.62,2800
"e10224ch_90_c17.cdf","c32","71;85;99",65603465,2336.02,3200
"e10224ch_90_c17.cdf","c36","71;85;99",39029953,2534.22,3600
"e10224ch_91_c18.cdf","c10","71;85;99",48346294,392.616,1000
"e10224ch_91_c18.cdf","c12","71;85;99",48510781,687.016,1200
"e10224ch_91_c18.cdf","c15","71;85;99",60341041,1085.42,1500
"e10224ch_91_c18.cdf","c18","71;85;99",74592813,1385.82,1800
"e10224ch_91_c18.cdf","c19","71;85;99",95291090,1474.22,1900
"e10224ch_91_c18.cdf","c22","71;85;99",106519720,1714.42,2200
"e10224ch_91_c18.cdf","c28","71;85;99",92897090,2113.42,2800
"e10224ch_91_c18.cdf","c32","71;85;99",60739484,2336.02,3200
"e10224ch_91_c18.cdf","c36","71;85;99",35596112,2534.02,3600
"e10224ch_92_c19.cdf","c10","71;85;99",48285950,392.615,1000
"e10224ch_92_c19.cdf","c12","71;85;99",49640756,687.015,1200
"e10224ch_92_c19.cdf","c15","71;85;99",64034072,1085.42,1500
"e10224ch_92_c19.cdf","c18","71;85;99",77990523,1385.82,1800
"e10224ch_92_c19.cdf","c19","71;85;99",99419159,1474.42,1900
"e10224ch_92_c19.cdf","c22","71;85;99",111495694,1714.42,2200
"e10224ch_92_c19.cdf","c28","71;85;99",97345174,2113.61,2800
"e10224ch_92_c19.cdf","c32","71;85;99",65273012,2336.01,3200
"e10224ch_92_c19.cdf","c36","71;85;99",40882733,2534.01,3600
"e10224ch_93_c20.cdf","c10","71;85;99",49711494,392.816,1000
"e10224ch_93_c20.cdf","c12","71;85;99",46878360,687.016,1200
"e10224ch_93_c20.cdf","c15","71;85;99",58827270,1085.42,1500
"e10224ch_93_c20.cdf","c18","71;85;99",73055181,1385.82,1800
"e10224ch_93_c20.cdf","c19","71;85;99",97188526,1474.42,1900
"e10224ch_93_c20.cdf","c22","71;85;99",106701933,1714.42,2200
"e10224ch_93_c20.cdf","c28","71;85;99",96276506,2113.62,2800
"e10224ch_93_c20.cdf","c32","71;85;99",62365309,2336.02,3200
"e10224ch_93_c20.cdf","c36","71;85;99",37385224,2534.02,3600
"e10224ch_94_c21.cdf","c10","71;85;99",49133343,392.616,1000
"e10224ch_94_c21.cdf","c12","71;85;99",46446132,687.016,1200
"e10224ch_94_c21.cdf","c15","71;85;99",56215426,1085.42,1500
"e10224ch_94_c21.cdf","c18","71;85;99",69343725,1385.82,1800
"e10224ch_94_c21.cdf","c19","71;85;99",96976993,1474.42,1900
"e10224ch_94_c21.cdf","c22","71;85;99",104434268,1714.42,2200
"e10224ch_94_c21.cdf","c28","71;85;99",90143919,2113.42,2800
"e10224ch_94_c21.cdf","c32","71;85;99",53625374,2336.02,3200
"e10224ch_94_c21.cdf","c36","71;85;99",26061203,2534.02,3600
"e10224ch_22_Quant1_200.cdf","c10","71;85;99",35991389,393.232,1000
"e10224ch_22_Quant1_200.cdf","c12","71;85;99",28361146,687.432,1200
"e10224ch_22_Quant1_200.cdf","c15","71;85;99",30241579,1085.83,1500
"e10224ch_22_Quant1_200.cdf","c18","71;85;99",32513835,1386.03,1800
"e10224ch_22_Quant1_200.cdf","c19","71;85;99",41537516,1474.43,1900
"e10224ch_22_Quant1_200.cdf","c22","71;85;99",60859969,1714.83,2200
"e10224ch_22_Quant1_200.cdf","c28","71;85;99",63658035,2113.83,2800
"e10224ch_22_Quant1_200.cdf","c32","71;85;99",56591069,2336.43,3200
"e10224ch_22_Quant1_200.cdf","c36","71;85;99",39356774,2534.63,3600
"e10224ch_23_Quant1_100.cdf","c10","71;85;99",36264488,393.216,1000
"e10224ch_23_Quant1_100.cdf","c12","71;85;99",29902421,687.416,1200
"e10224ch_23_Quant1_100.cdf","c15","71;85;99",30560881,1085.82,1500
"e10224ch_23_Quant1_100.cdf","c18","71;85;99",31455114,1386.02,1800
"e10224ch_23_Quant1_100.cdf","c19","71;85;99",41304244,1474.22,1900
"e10224ch_23_Quant1_100.cdf","c22","71;85;99",62032843,1714.62,2200
"e10224ch_23_Quant1_100.cdf","c28","71;85;99",65024629,2113.82,2800
"e10224ch_23_Quant1_100.cdf","c32","71;85;99",56625591,2336.42,3200
"e10224ch_23_Quant1_100.cdf","c36","71;85;99",40743864,2534.42,3600
"e10224ch_24_Quant1_50.cdf","c10","71;85;99",35384211,393.062,1000
"e10224ch_24_Quant1_50.cdf","c12","71;85;99",30426625,687.262,1200
"e10224ch_24_Quant1_50.cdf","c15","71;85;99",31235041,1085.66,1500
"e10224ch_24_Quant1_50.cdf","c18","71;85;99",31881867,1385.86,1800
"e10224ch_24_Quant1_50.cdf","c19","71;85;99",41127774,1474.06,1900
"e10224ch_24_Quant1_50.cdf","c22","71;85;99",61960770,1714.46,2200
"e10224ch_24_Quant1_50.cdf","c28","71;85;99",64323107,2113.66,2800
"e10224ch_24_Quant1_50.cdf","c32","71;85;99",56443366,2336.26,3200
"e10224ch_24_Quant1_50.cdf","c36","71;85;99",38022436,2534.26,3600
"e10224ch_25_Quant1_20.cdf","c10","71;85;99",2685729,393.032,1000
"e10224ch_25_Quant1_20.cdf","c12","71;85;99",1979498,687.232,1200
"e10224ch_25_Quant1_20.cdf","c15","71;85;99",2106673,1085.83,1500
"e10224ch_25_Quant1_20.cdf","c18","71;85;99",2131592,1385.83,1800
"e10224ch_25_Quant1_20.cdf","c19","71;85;99",2535133,1474.03,1900
"e10224ch_25_Quant1_20.cdf","c22","71;85;99",3845683,1714.03,2200
"e10224ch_25_Quant1_20.cdf","c28","71;85;99",4148250,2113.03,2800
"e10224ch_25_Quant1_20.cdf","c32","71;85;99",3042026,2335.63,3200
"e10224ch_25_Quant1_20.cdf","c36","71;85;99",2466265,2533.83,3600
"e10224ch_26_Quant1_10.cdf","c10","71;85;99",2596588,393.416,1000
"e10224ch_26_Quant1_10.cdf","c12","71;85;99",1931362,687.216,1200
"e10224ch_26_Quant1_10.cdf","c15","71;85;99",2024975,1085.82,1500
"e10224ch_26_Quant1_10.cdf","c18","71;85;99",1942680,1385.82,1800
"e10224ch_26_Quant1_10.cdf","c19","71;85;99",2303838,1474.02,1900
"e10224ch_26_Quant1_10.cdf","c22","71;85;99",3567914,1714.02,2200
"e10224ch_26_Quant1_10.cdf","c28","71;85;99",4028965,2113.22,2800
"e10224ch_26_Quant1_10.cdf","c32","71;85;99",2792385,2335.82,3200
"e10224ch_26_Quant1_10.cdf","c36","71;85;99",1928124,2533.82,3600
"e10224ch_27_Quant1_5.cdf","c10","71;85;99",2603118,392.862,1000
"e10224ch_27_Quant1_5.cdf","c12","71;85;99",1887969,686.862,1200
"e10224ch_27_Quant1_5.cdf","c15","71;85;99",2019579,1085.46,1500
"e10224ch_27_Quant1_5.cdf","c18","71;85;99",1963352,1385.46,1800
"e10224ch_27_Quant1_5.cdf","c19","71;85;99",2394771,1473.66,1900
"e10224ch_27_Quant1_5.cdf","c22","71;85;99",3643541,1713.66,2200
"e10224ch_27_Quant1_5.cdf","c28","71;85;99",4129353,2112.66,2800
"e10224ch_27_Quant1_5.cdf","c32","71;85;99",2951031,2335.46,3200
"e10224ch_27_Quant1_5.cdf","c36","71;85;99",2053062,2533.46,3600
"e10224ch_28_Quant1_2.cdf","c10","71;85;99",2644022,393.047,1000
"e10224ch_28_Quant1_2.cdf","c12","71;85;99",1904833,687.047,1200
"e10224ch_28_Quant1_2.cdf","c15","71;85;99",2023725,1085.45,1500
"e10224ch_28_Quant1_2.cdf","c18","71;85;99",2034469,1385.65,1800
"e10224ch_28_Quant1_2.cdf","c19","71;85;99",2530814,1473.85,1900
"e10224ch_28_Quant1_2.cdf","c22","71;85;99",3699449,1713.85,2200
"e10224ch_28_Quant1_2.cdf","c28","71;85;99",4125782,2112.85,2800
"e10224ch_28_Quant1_2.cdf","c32","71;85;99",2843631,2335.45,3200
"e10224ch_28_Quant1_2.cdf","c36","71;85;99",1911433,2533.65,3600
"e10224ch_29_Quant1_1.cdf","c10","71;85;99",2641868,393.215,1000
"e10224ch_29_Quant1_1.cdf","c12","71;85;99",1962041,687.015,1200
"e10224ch_29_Quant1_1.cdf","c15","71;85;99",2092583,1085.42,1500
"e10224ch_29_Quant1_1.cdf","c18","71;85;99",2091199,1385.61,1800
"e10224ch_29_Quant1_1.cdf","c19","71;85;99",3247564,1473.82,1900
"e10224ch_29_Quant1_1.cdf","c22","71;85;99",3891135,1713.82,2200
"e10224ch_29_Quant1_1.cdf","c28","71;85;99",4206588,2112.82,2800
"e10224ch_29_Quant1_1.cdf","c32","71;85;99",2963414,2335.42,3200
"e10224ch_29_Quant1_1.cdf","c36","71;85;99",2223828,2533.61,3600
"e10224ch_30_wash.cdf","c10","71;85;99",11429879,394.631,1000
"e10224ch_30_wash.cdf","c12","71;85;99",6952398,687.631,1200
"e10224ch_30_wash.cdf","c15","71;85;99",6289236,1085.63,1500
"e10224ch_30_wash.cdf","c18","71;85;99",7950266,1385.83,1800
"e10224ch_30_wash.cdf","c19","71;85;99",10444721,1474.03,1900
"e10224ch_30_wash.cdf","c22","71;85;99",16774752,1714.43,2200
"e10224ch_30_wash.cdf","c28","71;85;99",15751852,2113.23,2800
"e10224ch_30_wash.cdf","c32","71;85;99",11449088,2335.83,3200
"e10224ch_30_wash.cdf","c36","71;85;99",6875770,2534.03,3600
"e10224ch_31_IdentA.cdf","c10","71;85;99",37013151,393.216,1000
"e10224ch_31_IdentA.cdf","c12","71;85;99",34738186,687.616,1200
"e10224ch_31_IdentA.cdf","c15","71;85;99",34651417,1085.82,1500
"e10224ch_31_IdentA.cdf","c18","71;85;99",33037701,1386.02,1800
"e10224ch_31_IdentA.cdf","c19","71;85;99",46504553,1474.42,1900
"e10224ch_31_IdentA.cdf","c22","71;85;99",66460375,1714.62,2200
"e10224ch_31_IdentA.cdf","c28","71;85;99",65867906,2113.62,2800
"e10224ch_31_IdentA.cdf","c32","71;85;99",56430866,2336.42,3200
"e10224ch_31_IdentA.cdf","c36","71;85;99",36389652,2534.22,3600
"e10224ch_33_IdentB.cdf","c10","71;85;99",37108914,393.232,1000
"e10224ch_33_IdentB.cdf","c12","71;85;99",31559067,687.432,1200
"e10224ch_33_IdentB.cdf","c15","71;85;99",33073103,1085.83,1500
"e10224ch_33_IdentB.cdf","c18","71;85;99",32494336,1386.03,1800
"e10224ch_33_IdentB.cdf","c19","71;85;99",45772539,1474.43,1900
"e10224ch_33_IdentB.cdf","c22","71;85;99",68047777,1714.63,2200
"e10224ch_33_IdentB.cdf","c28","71;85;99",73406807,2113.83,2800
"e10224ch_33_IdentB.cdf","c32","71;85;99",55960002,2336.23,3200
"e10224ch_33_IdentB.cdf","c36","71;85;99",33539843,2534.23,3600
"e10224ch_35_IdentC.cdf","c10","71;85;99",36978883,393,1000
"e10224ch_35_IdentC.cdf","c12","71;85;99",32995504,687.4,1200
"e10224ch_35_IdentC.cdf","c15","71;85;99",33381409,1085.6,1500
"e10224ch_35_IdentC.cdf","c18","71;85;99",34388268,1385.8,1800
"e10224ch_35_IdentC.cdf","c19","71;85;99",47675346,1474,1900
"e10224ch_35_IdentC.cdf","c22","71;85;99",70290471,1714.4,2200
"e10224ch_35_IdentC.cdf","c28","71;85;99",74826293,2113.4,2800
"e10224ch_35_IdentC.cdf","c32","71;85;99",56340692,2336,3200
"e10224ch_35_IdentC.cdf","c36","71;85;99",32013403,2534,3600
"e10224ch_37_IdentD.cdf","c10","71;85;99",37323670,393.016,1000
"e10224ch_37_IdentD.cdf","c12","71;85;99",33500084,687.216,1200
"e10224ch_37_IdentD.cdf","c15","71;85;99",32178431,1085.62,1500
"e10224ch_37_IdentD.cdf","c18","71;85;99",33829640,1385.82,1800
"e10224ch_37_IdentD.cdf","c19","71;85;99",48601885,1474.02,1900
"e10224ch_37_IdentD.cdf","c22","71;85;99",69495892,1714.42,2200
"e10224ch_37_IdentD.cdf","c28","71;85;99",67272335,2113.42,2800
"e10224ch_37_IdentD.cdf","c32","71;85;99",56286220,2336.22,3200
"e10224ch_37_IdentD.cdf","c36","71;85;99",35556854,2534.22,3600
