file,metabolite,quantMasses,intensity,rt,ri
e18060cz_29.cdf,c10,71;85;99,1.8986648E8,407.4,1000.0
e18060cz_29.cdf,c12,71;85;99,1.65442627E8,710.6,1200.0
e18060cz_29.cdf,c15,71;85;99,2.5128791E7,1098.6,1500.0
e18060cz_29.cdf,c17,71;85;99,4.03717389E8,1322.0,1700.0
e18060cz_29.cdf,c19,71;85;99,3.49132053E8,1499.4,1900.0
e18060cz_29.cdf,c22,71;85;99,3.166593E8,1682.6,2200.0
e18060cz_29.cdf,c28,71;85;99,2.6702169E8,1933.2,2800.0
e18060cz_29.cdf,c32,71;85;99,1.96805121E8,2067.6,3200.0
e18060cz_29.cdf,c36,71;85;99,1.62293566E8,2250.8,3600.0
e18060cz_30.cdf,c10,71;85;99,1.73217149E8,408.4,1000.0
e18060cz_30.cdf,c12,71;85;99,1.4592441E8,710.6,1200.0
e18060cz_30.cdf,c15,71;85;99,2.30103475E8,1114.2,1500.0
e18060cz_30.cdf,c17,71;85;99,2.71132732E8,1322.0,1700.0
e18060cz_30.cdf,c19,71;85;99,3.02774348E8,1499.4,1900.0
e18060cz_30.cdf,c22,71;85;99,2.62000474E8,1682.6,2200.0
e18060cz_30.cdf,c28,71;85;99,2.02568077E8,1933.2,2800.0
e18060cz_30.cdf,c32,71;85;99,1.69355876E8,2067.4,3200.0
e18060cz_30.cdf,c36,71;85;99,1.43992125E8,2251.0,3600.0
e18060cz_32.cdf,c10,71;85;99,1.79007617E8,408.4,1000.0
e18060cz_32.cdf,c12,71;85;99,1.52138731E8,710.6,1200.0
e18060cz_32.cdf,c15,71;85;99,2.32780787E8,1114.2,1500.0
e18060cz_32.cdf,c17,71;85;99,2.77358553E8,1322.0,1700.0
e18060cz_32.cdf,c19,71;85;99,2.7892791E8,1499.2,1900.0
e18060cz_32.cdf,c22,71;85;99,2.67408516E8,1682.6,2200.0
e18060cz_32.cdf,c28,71;85;99,2.61411779E8,1933.4,2800.0
e18060cz_32.cdf,c32,71;85;99,1.84172193E8,2067.6,3200.0
e18060cz_32.cdf,c36,71;85;99,1.51710436E8,2251.0,3600.0
e18060cz_33.cdf,c10,71;85;99,1.99977235E8,409.0,1000.0
e18060cz_33.cdf,c12,71;85;99,1.65277938E8,710.6,1200.0
e18060cz_33.cdf,c15,71;85;99,2.95835906E8,1114.2,1500.0
e18060cz_33.cdf,c17,71;85;99,3.49056826E8,1322.0,1700.0
e18060cz_33.cdf,c19,71;85;99,3.67463533E8,1499.8,1900.0
e18060cz_33.cdf,c22,71;85;99,3.28015368E8,1682.6,2200.0
e18060cz_33.cdf,c28,71;85;99,2.98931023E8,1933.0,2800.0
e18060cz_33.cdf,c32,71;85;99,2.27927306E8,2067.4,3200.0
e18060cz_33.cdf,c36,71;85;99,1.81624798E8,2250.8,3600.0
e18060cz_35.cdf,c10,71;85;99,1.92154084E8,407.8,1000.0
e18060cz_35.cdf,c12,71;85;99,1.53046864E8,710.6,1200.0
e18060cz_35.cdf,c15,71;85;99,2.60582288E8,1114.2,1500.0
e18060cz_35.cdf,c17,71;85;99,2.99245356E8,1322.0,1700.0
e18060cz_35.cdf,c19,71;85;99,3.13244888E8,1499.2,1900.0
e18060cz_35.cdf,c22,71;85;99,2.80647817E8,1682.6,2200.0
e18060cz_35.cdf,c28,71;85;99,2.73792381E8,1933.2,2800.0
e18060cz_35.cdf,c32,71;85;99,1.97356181E8,2067.4,3200.0
e18060cz_35.cdf,c36,71;85;99,1.54291165E8,2250.8,3600.0
e18060cz_36.cdf,c10,71;85;99,1.99598423E8,408.4,1000.0
e18060cz_36.cdf,c12,71;85;99,1.59007494E8,710.6,1200.0
e18060cz_36.cdf,c15,71;85;99,2.78711119E8,1114.2,1500.0
e18060cz_36.cdf,c17,71;85;99,3.27197015E8,1322.0,1700.0
e18060cz_36.cdf,c19,71;85;99,3.3035736E8,1499.2,1900.0
e18060cz_36.cdf,c22,71;85;99,3.01639993E8,1682.6,2200.0
e18060cz_36.cdf,c28,71;85;99,2.82429071E8,1933.4,2800.0
e18060cz_36.cdf,c32,71;85;99,2.04913001E8,2067.6,3200.0
e18060cz_36.cdf,c36,71;85;99,1.6336071E8,2250.8,3600.0
e18060cz_37.cdf,c10,71;85;99,2.06117846E8,409.0,1000.0
e18060cz_37.cdf,c12,71;85;99,1.62998823E8,710.8,1200.0
e18060cz_37.cdf,c15,71;85;99,2.85891392E8,1114.2,1500.0
e18060cz_37.cdf,c17,71;85;99,3.26201304E8,1322.0,1700.0
e18060cz_37.cdf,c19,71;85;99,3.54673881E8,1499.4,1900.0
e18060cz_37.cdf,c22,71;85;99,3.04774756E8,1682.6,2200.0
e18060cz_37.cdf,c28,71;85;99,2.49534235E8,1933.2,2800.0
e18060cz_37.cdf,c32,71;85;99,2.00664189E8,2067.6,3200.0
e18060cz_37.cdf,c36,71;85;99,1.75657571E8,2250.8,3600.0
e18060cz_38.cdf,c10,71;85;99,2.06200982E8,407.6,1000.0
e18060cz_38.cdf,c12,71;85;99,1.67502113E8,710.6,1200.0
e18060cz_38.cdf,c15,71;85;99,1.6700899E7,1098.4,1500.0
e18060cz_38.cdf,c17,71;85;99,3.42251593E8,1322.0,1700.0
e18060cz_38.cdf,c19,71;85;99,3.51930056E8,1499.4,1900.0
e18060cz_38.cdf,c22,71;85;99,3.01947591E8,1682.6,2200.0
e18060cz_38.cdf,c28,71;85;99,2.79068177E8,1933.4,2800.0
e18060cz_38.cdf,c32,71;85;99,1.9962699E8,2067.6,3200.0
e18060cz_38.cdf,c36,71;85;99,1.64492593E8,2250.8,3600.0
e18060cz_39.cdf,c10,71;85;99,2.07877061E8,408.4,1000.0
e18060cz_39.cdf,c12,71;85;99,1.67558795E8,710.6,1200.0
e18060cz_39.cdf,c15,71;85;99,2.95975513E8,1114.8,1500.0
e18060cz_39.cdf,c17,71;85;99,3.50556365E8,1322.0,1700.0
e18060cz_39.cdf,c19,71;85;99,3.75453112E8,1499.6,1900.0
e18060cz_39.cdf,c22,71;85;99,3.12614419E8,1682.8,2200.0
e18060cz_39.cdf,c28,71;85;99,2.775437E8,1933.4,2800.0
e18060cz_39.cdf,c32,71;85;99,2.09042253E8,2067.6,3200.0
e18060cz_39.cdf,c36,71;85;99,1.74267132E8,2250.8,3600.0
e18060cz_41.cdf,c10,71;85;99,2.05761883E8,408.2,1000.0
e18060cz_41.cdf,c12,71;85;99,1.64728256E8,710.6,1200.0
e18060cz_41.cdf,c15,71;85;99,3.05155503E8,1114.4,1500.0
e18060cz_41.cdf,c17,71;85;99,3.47456687E8,1322.0,1700.0
e18060cz_41.cdf,c19,71;85;99,3.63479927E8,1499.4,1900.0
e18060cz_41.cdf,c22,71;85;99,3.38856771E8,1682.6,2200.0
e18060cz_41.cdf,c28,71;85;99,3.15755869E8,1933.4,2800.0
e18060cz_41.cdf,c32,71;85;99,2.26220064E8,2067.4,3200.0
e18060cz_41.cdf,c36,71;85;99,1.82614708E8,2250.8,3600.0
e18060cz_42.cdf,c10,71;85;99,1.75221739E8,408.0,1000.0
e18060cz_42.cdf,c12,71;85;99,1.3898706E8,710.6,1200.0
e18060cz_42.cdf,c15,71;85;99,2.35817078E8,1114.2,1500.0
e18060cz_42.cdf,c17,71;85;99,2.76733054E8,1322.0,1700.0
e18060cz_42.cdf,c19,71;85;99,2.85619937E8,1499.2,1900.0
e18060cz_42.cdf,c22,71;85;99,2.58364712E8,1682.6,2200.0
e18060cz_42.cdf,c28,71;85;99,2.48223151E8,1933.2,2800.0
e18060cz_42.cdf,c32,71;85;99,1.73118588E8,2067.6,3200.0
e18060cz_42.cdf,c36,71;85;99,1.47219074E8,2250.8,3600.0
e18060cz_43.cdf,c10,71;85;99,2.07603117E8,408.6,1000.0
e18060cz_43.cdf,c12,71;85;99,1.7284043E8,710.6,1200.0
e18060cz_43.cdf,c15,71;85;99,3.13325798E8,1114.2,1500.0
e18060cz_43.cdf,c17,71;85;99,3.71907848E8,1322.0,1700.0
e18060cz_43.cdf,c19,71;85;99,3.90326445E8,1499.4,1900.0
e18060cz_43.cdf,c22,71;85;99,3.4484163E8,1682.6,2200.0
e18060cz_43.cdf,c28,71;85;99,3.14031471E8,1933.4,2800.0
e18060cz_43.cdf,c32,71;85;99,2.29257415E8,2067.4,3200.0
e18060cz_43.cdf,c36,71;85;99,1.91818147E8,2250.8,3600.0
e18060cz_44.cdf,c10,71;85;99,2.15808892E8,408.4,1000.0
e18060cz_44.cdf,c12,71;85;99,1.74128461E8,710.6,1200.0
e18060cz_44.cdf,c15,71;85;99,3.04590824E8,1114.8,1500.0
e18060cz_44.cdf,c17,71;85;99,3.5321809E8,1322.0,1700.0
e18060cz_44.cdf,c19,71;85;99,4.00818807E8,1499.4,1900.0
e18060cz_44.cdf,c22,71;85;99,3.20677911E8,1682.6,2200.0
e18060cz_44.cdf,c28,71;85;99,2.59018535E8,1933.2,2800.0
e18060cz_44.cdf,c32,71;85;99,2.22800751E8,2067.4,3200.0
e18060cz_44.cdf,c36,71;85;99,1.90107762E8,2250.8,3600.0
e18060cz_45.cdf,c10,71;85;99,2.06816551E8,408.0,1000.0
e18060cz_45.cdf,c12,71;85;99,1.73840616E8,710.6,1200.0
e18060cz_45.cdf,c15,71;85;99,2.9310933E7,1098.4,1500.0
e18060cz_45.cdf,c17,71;85;99,3.70379554E8,1322.0,1700.0
e18060cz_45.cdf,c19,71;85;99,2.8678333E7,1505.0,1900.0
e18060cz_45.cdf,c22,71;85;99,3.46821106E8,1682.6,2200.0
e18060cz_45.cdf,c28,71;85;99,2.95111822E8,1933.4,2800.0
e18060cz_45.cdf,c32,71;85;99,2.15740352E8,2067.4,3200.0
e18060cz_45.cdf,c36,71;85;99,1.80867849E8,2251.0,3600.0
e18060cz_47.cdf,c10,71;85;99,2.1200369E8,408.4,1000.0
e18060cz_47.cdf,c12,71;85;99,1.72511463E8,710.6,1200.0
e18060cz_47.cdf,c15,71;85;99,3.24838115E8,1114.2,1500.0
e18060cz_47.cdf,c17,71;85;99,3.92149892E8,1322.0,1700.0
e18060cz_47.cdf,c19,71;85;99,3.87782649E8,1499.2,1900.0
e18060cz_47.cdf,c22,71;85;99,3.5820337E8,1682.6,2200.0
e18060cz_47.cdf,c28,71;85;99,3.25303033E8,1933.4,2800.0
e18060cz_47.cdf,c32,71;85;99,2.40320918E8,2067.4,3200.0
e18060cz_47.cdf,c36,71;85;99,1.96047207E8,2250.8,3600.0
e18060cz_48.cdf,c10,71;85;99,2.20570015E8,408.2,1000.0
e18060cz_48.cdf,c12,71;85;99,2.05528875E8,710.6,1200.0
e18060cz_48.cdf,c15,71;85;99,3.79501887E8,1114.6,1500.0
e18060cz_48.cdf,c17,71;85;99,4.62024993E8,1322.0,1700.0
e18060cz_48.cdf,c19,71;85;99,4.86995572E8,1499.4,1900.0
e18060cz_48.cdf,c22,71;85;99,4.3430786E8,1682.6,2200.0
e18060cz_48.cdf,c28,71;85;99,3.85812208E8,1933.4,2800.0
e18060cz_48.cdf,c32,71;85;99,2.86942619E8,2067.4,3200.0
e18060cz_48.cdf,c36,71;85;99,2.40092034E8,2250.6,3600.0
e18060cz_49.cdf,c10,71;85;99,2.01011242E8,408.0,1000.0
e18060cz_49.cdf,c12,71;85;99,1.61461864E8,710.6,1200.0
e18060cz_49.cdf,c15,71;85;99,2.89725102E8,1114.2,1500.0
e18060cz_49.cdf,c17,71;85;99,3.47604242E8,1322.0,1700.0
e18060cz_49.cdf,c19,71;85;99,3.66427259E8,1499.2,1900.0
e18060cz_49.cdf,c22,71;85;99,3.05502588E8,1682.6,2200.0
e18060cz_49.cdf,c28,71;85;99,2.9063242E8,1933.2,2800.0
e18060cz_49.cdf,c32,71;85;99,2.07462859E8,2067.4,3200.0
e18060cz_49.cdf,c36,71;85;99,1.72434719E8,2250.6,3600.0
e18060cz_50.cdf,c10,71;85;99,2.05792838E8,408.0,1000.0
e18060cz_50.cdf,c12,71;85;99,1.80312456E8,710.6,1200.0
e18060cz_50.cdf,c15,71;85;99,3.41608848E8,1114.6,1500.0
e18060cz_50.cdf,c17,71;85;99,3.99036675E8,1322.0,1700.0
e18060cz_50.cdf,c19,71;85;99,4.6140005E8,1500.0,1900.0
e18060cz_50.cdf,c22,71;85;99,3.91963166E8,1682.6,2200.0
e18060cz_50.cdf,c28,71;85;99,2.94090755E8,1933.0,2800.0
e18060cz_50.cdf,c32,71;85;99,2.61099179E8,2067.4,3200.0
e18060cz_50.cdf,c36,71;85;99,2.19199698E8,2250.6,3600.0
e18060cz_51.cdf,c10,71;85;99,1.84522756E8,408.0,1000.0
e18060cz_51.cdf,c12,71;85;99,1.53774972E8,710.6,1200.0
e18060cz_51.cdf,c15,71;85;99,3.3965704E7,1098.4,1500.0
e18060cz_51.cdf,c17,71;85;99,3.45545266E8,1322.0,1700.0
e18060cz_51.cdf,c19,71;85;99,3.72164395E8,1499.4,1900.0
e18060cz_51.cdf,c22,71;85;99,3.20350111E8,1682.6,2200.0
e18060cz_51.cdf,c28,71;85;99,2.74012652E8,1933.4,2800.0
e18060cz_51.cdf,c32,71;85;99,1.99463432E8,2067.4,3200.0
e18060cz_51.cdf,c36,71;85;99,1.63571806E8,2250.6,3600.0
e18060cz_53.cdf,c10,71;85;99,1.89595223E8,408.2,1000.0
e18060cz_53.cdf,c12,71;85;99,1.52974846E8,710.4,1200.0
e18060cz_53.cdf,c15,71;85;99,2.67548158E8,1114.2,1500.0
e18060cz_53.cdf,c17,71;85;99,2.29760823E8,1321.8,1700.0
e18060cz_53.cdf,c19,71;85;99,2.47697446E8,1498.8,1900.0
e18060cz_53.cdf,c22,71;85;99,2.48557277E8,1682.6,2200.0
e18060cz_53.cdf,c28,71;85;99,1.84482607E8,1933.0,2800.0
e18060cz_53.cdf,c32,71;85;99,1.49120089E8,2067.4,3200.0
e18060cz_53.cdf,c36,71;85;99,1.39032537E8,2250.6,3600.0
e18060cz_54.cdf,c10,71;85;99,1.96804334E8,407.8,1000.0
e18060cz_54.cdf,c12,71;85;99,1.50129937E8,710.4,1200.0
e18060cz_54.cdf,c15,71;85;99,2.37497016E8,1114.0,1500.0
e18060cz_54.cdf,c17,71;85;99,1.67449286E8,1321.8,1700.0
e18060cz_54.cdf,c19,71;85;99,1.90846495E8,1498.8,1900.0
e18060cz_54.cdf,c22,71;85;99,2.36418583E8,1682.4,2200.0
e18060cz_54.cdf,c28,71;85;99,1.80365682E8,1933.0,2800.0
e18060cz_54.cdf,c32,71;85;99,1.60451528E8,2067.4,3200.0
e18060cz_54.cdf,c36,71;85;99,1.70462797E8,2250.8,3600.0
e18060cz_55.cdf,c10,71;85;99,1.83832744E8,408.2,1000.0
e18060cz_55.cdf,c12,71;85;99,1.45414022E8,710.4,1200.0
e18060cz_55.cdf,c15,71;85;99,2.35576205E8,1114.0,1500.0
e18060cz_55.cdf,c17,71;85;99,1.93183762E8,1321.8,1700.0
e18060cz_55.cdf,c19,71;85;99,2.30296875E8,1498.8,1900.0
e18060cz_55.cdf,c22,71;85;99,2.52913473E8,1682.6,2200.0
e18060cz_55.cdf,c28,71;85;99,2.401546E8,1933.0,2800.0
e18060cz_55.cdf,c32,71;85;99,2.06471482E8,2067.4,3200.0
e18060cz_55.cdf,c36,71;85;99,1.85396998E8,2250.8,3600.0
e18060cz_56.cdf,c10,71;85;99,1.99739437E8,408.6,1000.0
e18060cz_56.cdf,c12,71;85;99,1.5945328E8,710.6,1200.0
e18060cz_56.cdf,c15,71;85;99,2.89196449E8,1114.2,1500.0
e18060cz_56.cdf,c17,71;85;99,2.81166156E8,1321.8,1700.0
e18060cz_56.cdf,c19,71;85;99,3.00740019E8,1498.8,1900.0
e18060cz_56.cdf,c22,71;85;99,3.37792983E8,1682.4,2200.0
e18060cz_56.cdf,c28,71;85;99,3.1231779E8,1933.0,2800.0
e18060cz_56.cdf,c32,71;85;99,2.68473142E8,2067.4,3200.0
e18060cz_56.cdf,c36,71;85;99,2.40355228E8,2250.6,3600.0
e18060cz_57.cdf,c10,71;85;99,1.85882223E8,408.0,1000.0
e18060cz_57.cdf,c12,71;85;99,1.46981238E8,710.2,1200.0
e18060cz_57.cdf,c15,71;85;99,2.31800097E8,1114.0,1500.0
e18060cz_57.cdf,c17,71;85;99,2.05963307E8,1321.8,1700.0
e18060cz_57.cdf,c19,71;85;99,2.40458684E8,1498.8,1900.0
e18060cz_57.cdf,c22,71;85;99,2.62213561E8,1682.4,2200.0
e18060cz_57.cdf,c28,71;85;99,2.27864838E8,1933.0,2800.0
e18060cz_57.cdf,c32,71;85;99,1.83860099E8,2067.2,3200.0
e18060cz_57.cdf,c36,71;85;99,1.54445009E8,2250.4,3600.0
e18060cz_58.cdf,c10,71;85;99,2.05388482E8,408.0,1000.0
e18060cz_58.cdf,c12,71;85;99,1.66154303E8,710.4,1200.0
e18060cz_58.cdf,c15,71;85;99,2.64370845E8,1114.0,1500.0
e18060cz_58.cdf,c17,71;85;99,2.03567439E8,1321.8,1700.0
e18060cz_58.cdf,c19,71;85;99,2.37758754E8,1498.8,1900.0
e18060cz_58.cdf,c22,71;85;99,2.43121391E8,1682.4,2200.0
e18060cz_58.cdf,c28,71;85;99,1.95524146E8,1933.0,2800.0
e18060cz_58.cdf,c32,71;85;99,1.68073603E8,2067.2,3200.0
e18060cz_58.cdf,c36,71;85;99,1.63297668E8,2250.4,3600.0
e18060cz_59.cdf,c10,71;85;99,2.03030057E8,408.8,1000.0
e18060cz_59.cdf,c12,71;85;99,1.64224182E8,710.6,1200.0
e18060cz_59.cdf,c15,71;85;99,2.75148792E8,1114.2,1500.0
e18060cz_59.cdf,c17,71;85;99,2.87233452E8,1321.8,1700.0
e18060cz_59.cdf,c19,71;85;99,3.17851167E8,1498.8,1900.0
e18060cz_59.cdf,c22,71;85;99,3.27691697E8,1682.6,2200.0
e18060cz_59.cdf,c28,71;85;99,2.84469016E8,1933.0,2800.0
e18060cz_59.cdf,c32,71;85;99,2.32710429E8,2067.2,3200.0
e18060cz_59.cdf,c36,71;85;99,2.18343503E8,2250.6,3600.0
e18060cz_60.cdf,c10,71;85;99,1.98743195E8,408.8,1000.0
e18060cz_60.cdf,c12,71;85;99,1.86954808E8,710.6,1200.0
e18060cz_60.cdf,c15,71;85;99,3.0687831E8,1114.2,1500.0
e18060cz_60.cdf,c17,71;85;99,3.26962969E8,1322.0,1700.0
e18060cz_60.cdf,c19,71;85;99,3.34300793E8,1499.0,1900.0
e18060cz_60.cdf,c22,71;85;99,3.26328006E8,1682.4,2200.0
e18060cz_60.cdf,c28,71;85;99,2.63209937E8,1933.0,2800.0
e18060cz_60.cdf,c32,71;85;99,2.13971279E8,2067.4,3200.0
e18060cz_60.cdf,c36,71;85;99,1.91812677E8,2250.4,3600.0
