"file","metabolite","quantMasses","intensity","rt","ri"
"e18057cz_44.cdf","c32","71;85;99",146861063,2067.8,3200
"e18057cz_44.cdf","c36","71;85;99",121450710,2251.2,3600
"e18057cz_45.cdf","c10","71;85;99",175070920,409.6,1000
"e18057cz_45.cdf","c12","71;85;99",129366677,711,1200
"e18057cz_45.cdf","c15","71;85;99",189344448,1114.4,1500
"e18057cz_45.cdf","c17","71;85;99",221155788,1322.2,1700
"e18057cz_45.cdf","c19","71;85;99",246519772,1499.4,1900
"e18057cz_45.cdf","c22","71;85;99",209768535,1682.8,2200
"e18057cz_45.cdf","c28","71;85;99",179746892,1933.4,2800
"e18057cz_45.cdf","c32","71;85;99",145690446,2067.6,3200
"e18057cz_45.cdf","c36","71;85;99",120467414,2251.2,3600
"e18057cz_46.cdf","c10","71;85;99",166900620,409.4,1000
"e18057cz_46.cdf","c12","71;85;99",122245908,711,1200
"e18057cz_46.cdf","c15","71;85;99",188291586,1114.4,1500
"e18057cz_46.cdf","c17","71;85;99",229306876,1322.2,1700
"e18057cz_46.cdf","c19","71;85;99",267866557,1499.6,1900
"e18057cz_46.cdf","c22","71;85;99",216143067,1682.8,2200
"e18057cz_46.cdf","c28","71;85;99",194925426,1933.4,2800
"e18057cz_46.cdf","c32","71;85;99",140685719,2067.8,3200
"e18057cz_46.cdf","c36","71;85;99",115603430,2251.2,3600
"e18057cz_49.cdf","c10","71;85;99",145952247,408.6,1000
"e18057cz_49.cdf","c12","71;85;99",107457361,710.8,1200
"e18057cz_49.cdf","c15","71;85;99",161111306,1114.4,1500
"e18057cz_49.cdf","c17","71;85;99",185151221,1322.2,1700
"e18057cz_49.cdf","c19","71;85;99",211053671,1499.4,1900
"e18057cz_49.cdf","c22","71;85;99",175399343,1682.8,2200
"e18057cz_49.cdf","c28","71;85;99",144712820,1933.4,2800
"e18057cz_49.cdf","c32","71;85;99",119118003,2067.6,3200
"e18057cz_49.cdf","c36","71;85;99",96877378,2251.2,3600
"e18057cz_50.cdf","c10","71;85;99",174675266,409.4,1000
"e18057cz_50.cdf","c12","71;85;99",127242083,711,1200
"e18057cz_50.cdf","c15","71;85;99",198478358,1114.6,1500
"e18057cz_50.cdf","c17","71;85;99",241602992,1322.4,1700
"e18057cz_50.cdf","c19","71;85;99",263775376,1499.6,1900
"e18057cz_50.cdf","c22","71;85;99",224192743,1683,2200
"e18057cz_50.cdf","c28","71;85;99",218815697,1933.6,2800
"e18057cz_50.cdf","c32","71;85;99",150901078,2067.8,3200
"e18057cz_50.cdf","c36","71;85;99",121547993,2251.4,3600
"e18057cz_51.cdf","c10","71;85;99",179728788,409.8,1000
"e18057cz_51.cdf","c12","71;85;99",130371704,711,1200
"e18057cz_51.cdf","c15","71;85;99",198760761,1114.6,1500
"e18057cz_51.cdf","c17","71;85;99",240447014,1322.4,1700
"e18057cz_51.cdf","c19","71;85;99",266493234,1499.6,1900
"e18057cz_51.cdf","c22","71;85;99",228345186,1683,2200
"e18057cz_51.cdf","c28","71;85;99",222839297,1933.8,2800
"e18057cz_51.cdf","c32","71;85;99",156990946,2068,3200
"e18057cz_51.cdf","c36","71;85;99",126789319,2251.8,3600
"e18057cz_52.cdf","c10","71;85;99",186230603,409.6,1000
"e18057cz_52.cdf","c12","71;85;99",135986307,710.6,1200
"e18057cz_52.cdf","c15","71;85;99",212601780,1113.8,1500
"e18057cz_52.cdf","c17","71;85;99",261310946,1321.6,1700
"e18057cz_52.cdf","c19","71;85;99",316240476,1499,1900
"e18057cz_52.cdf","c22","71;85;99",229010147,1682.4,2200
"e18057cz_52.cdf","c28","71;85;99",216430967,1933,2800
"e18057cz_52.cdf","c32","71;85;99",151137039,2067.4,3200
"e18057cz_52.cdf","c36","71;85;99",121764290,2250,3600
"e18057cz_53.cdf","c10","71;85;99",192588232,409.4,1000
"e18057cz_53.cdf","c12","71;85;99",144862047,710.6,1200
"e18057cz_53.cdf","c15","71;85;99",216279698,1114.2,1500
"e18057cz_53.cdf","c17","71;85;99",247576484,1321.6,1700
"e18057cz_53.cdf","c19","71;85;99",310070518,1498.8,1900
"e18057cz_53.cdf","c22","71;85;99",237417905,1682.2,2200
"e18057cz_53.cdf","c28","71;85;99",186290582,1932.8,2800
"e18057cz_53.cdf","c32","71;85;99",153704110,2067.2,3200
"e18057cz_53.cdf","c36","71;85;99",131057840,2250,3600
"e18057cz_57.cdf","c10","71;85;99",174272556,408.2,1000
"e18057cz_57.cdf","c12","71;85;99",127286798,709.6,1200
"e18057cz_57.cdf","c15","71;85;99",225867489,1113.8,1500
"e18057cz_57.cdf","c17","71;85;99",256954127,1321.8,1700
"e18057cz_57.cdf","c19","71;85;99",231496180,1499,1900
"e18057cz_57.cdf","c22","71;85;99",227940900,1682.6,2200
"e18057cz_57.cdf","c28","71;85;99",155341488,1933.2,2800
"e18057cz_57.cdf","c32","71;85;99",128115637,2067.6,3200
"e18057cz_57.cdf","c36","71;85;99",125845178,2251,3600
"e18057cz_58.cdf","c10","71;85;99",177343071,409.8,1000
"e18057cz_58.cdf","c12","71;85;99",125011094,711.2,1200
"e18057cz_58.cdf","c15","71;85;99",169233290,1114.6,1500
"e18057cz_58.cdf","c17","71;85;99",193313625,1322.4,1700
"e18057cz_58.cdf","c19","71;85;99",227682732,1499.6,1900
"e18057cz_58.cdf","c22","71;85;99",184309869,1682.8,2200
"e18057cz_58.cdf","c28","71;85;99",149815301,1933.4,2800
"e18057cz_58.cdf","c32","71;85;99",124689034,2067.8,3200
"e18057cz_58.cdf","c36","71;85;99",103915557,2251.4,3600
"e18057cz_59.cdf","c10","71;85;99",183301830,409.6,1000
"e18057cz_59.cdf","c12","71;85;99",130159550,711.2,1200
"e18057cz_59.cdf","c15","71;85;99",175632898,1114.4,1500
"e18057cz_59.cdf","c17","71;85;99",193641359,1322.4,1700
"e18057cz_59.cdf","c19","71;85;99",227136538,1499.6,1900
"e18057cz_59.cdf","c22","71;85;99",191446701,1682.8,2200
"e18057cz_59.cdf","c28","71;85;99",146735379,1933.2,2800
"e18057cz_59.cdf","c32","71;85;99",124765401,2067.8,3200
"e18057cz_59.cdf","c36","71;85;99",105840048,2251.4,3600
"e18057cz_3_IdentA.cdf","c10","71;85;99",171487749,410,1000
"e18057cz_3_IdentA.cdf","c12","71;85;99",118836300,711.4,1200
"e18057cz_3_IdentA.cdf","c15","71;85;99",170362854,1114.6,1500
"e18057cz_3_IdentA.cdf","c17","71;85;99",185407885,1322.4,1700
"e18057cz_3_IdentA.cdf","c19","71;85;99",174946845,1499.2,1900
"e18057cz_3_IdentA.cdf","c22","71;85;99",170745778,1682.8,2200
"e18057cz_3_IdentA.cdf","c28","71;85;99",140390745,1933.6,2800
"e18057cz_3_IdentA.cdf","c32","71;85;99",116625829,2068,3200
"e18057cz_3_IdentA.cdf","c36","71;85;99",101375708,2252,3600
"e18057cz_4_IdentB.cdf","c10","71;85;99",153756091,409.6,1000
"e18057cz_4_IdentB.cdf","c12","71;85;99",114517980,711.2,1200
"e18057cz_4_IdentB.cdf","c15","71;85;99",202323565,1114.6,1500
"e18057cz_4_IdentB.cdf","c17","71;85;99",191622703,1322.4,1700
"e18057cz_4_IdentB.cdf","c19","71;85;99",186720758,1499.2,1900
"e18057cz_4_IdentB.cdf","c22","71;85;99",172087041,1682.8,2200
"e18057cz_4_IdentB.cdf","c28","71;85;99",140364364,1933.4,2800
"e18057cz_4_IdentB.cdf","c32","71;85;99",116399316,2068,3200
"e18057cz_4_IdentB.cdf","c36","71;85;99",101563207,2252,3600
"e18057cz_5_IdentC.cdf","c10","71;85;99",152563384,409.8,1000
"e18057cz_5_IdentC.cdf","c12","71;85;99",113328410,711.2,1200
"e18057cz_5_IdentC.cdf","c15","71;85;99",197660052,1114.6,1500
"e18057cz_5_IdentC.cdf","c17","71;85;99",186103835,1322.4,1700
"e18057cz_5_IdentC.cdf","c19","71;85;99",171776587,1499.2,1900
"e18057cz_5_IdentC.cdf","c22","71;85;99",165661079,1682.8,2200
"e18057cz_5_IdentC.cdf","c28","71;85;99",136256036,1933.6,2800
"e18057cz_5_IdentC.cdf","c32","71;85;99",113296786,2068,3200
"e18057cz_5_IdentC.cdf","c36","71;85;99",97949754,2251.8,3600
"e18057cz_6_IdentD.cdf","c10","71;85;99",157397508,409.8,1000
"e18057cz_6_IdentD.cdf","c12","71;85;99",115749652,711.2,1200
"e18057cz_6_IdentD.cdf","c15","71;85;99",165351640,1114.6,1500
"e18057cz_6_IdentD.cdf","c17","71;85;99",180205045,1322.4,1700
"e18057cz_6_IdentD.cdf","c19","71;85;99",173266836,1499.4,1900
"e18057cz_6_IdentD.cdf","c22","71;85;99",164180750,1683,2200
"e18057cz_6_IdentD.cdf","c28","71;85;99",133756256,1933.6,2800
"e18057cz_6_IdentD.cdf","c32","71;85;99",111827633,2068,3200
"e18057cz_6_IdentD.cdf","c36","71;85;99",97503358,2252,3600
"e18060cz_10_Quant1_2.cdf","c10","71;85;99",176024422,409,1000
"e18060cz_10_Quant1_2.cdf","c12","71;85;99",154690223,710.8,1200
"e18060cz_10_Quant1_2.cdf","c15","71;85;99",273948425,1114.4,1500
"e18060cz_10_Quant1_2.cdf","c17","71;85;99",304865390,1322.2,1700
"e18060cz_10_Quant1_2.cdf","c19","71;85;99",300586491,1499.2,1900
"e18060cz_10_Quant1_2.cdf","c22","71;85;99",284036792,1682.8,2200
"e18060cz_10_Quant1_2.cdf","c28","71;85;99",229833052,1933.2,2800
"e18060cz_10_Quant1_2.cdf","c32","71;85;99",194347227,2067.6,3200
"e18060cz_10_Quant1_2.cdf","c36","71;85;99",173926513,2251,3600
"e18060cz_11_Quant1_1.cdf","c10","71;85;99",183922133,408.6,1000
"e18060cz_11_Quant1_1.cdf","c12","71;85;99",166693983,710.8,1200
"e18060cz_11_Quant1_1.cdf","c15","71;85;99",296439357,1114.8,1500
"e18060cz_11_Quant1_1.cdf","c17","71;85;99",325223806,1322.2,1700
"e18060cz_11_Quant1_1.cdf","c19","71;85;99",311877710,1499.2,1900
"e18060cz_11_Quant1_1.cdf","c22","71;85;99",266233966,1682.6,2200
"e18060cz_11_Quant1_1.cdf","c28","71;85;99",223855865,1933.2,2800
"e18060cz_11_Quant1_1.cdf","c32","71;85;99",215014129,2067.6,3200
"e18060cz_11_Quant1_1.cdf","c36","71;85;99",198680905,2250.8,3600
"e18060cz_4_Quant1_200.cdf","c10","71;85;99",155433477,408.4,1000
"e18060cz_4_Quant1_200.cdf","c12","71;85;99",113860974,710.8,1200
"e18060cz_4_Quant1_200.cdf","c15","71;85;99",184719792,1114.2,1500
"e18060cz_4_Quant1_200.cdf","c17","71;85;99",174017386,1322,1700
"e18060cz_4_Quant1_200.cdf","c19","71;85;99",173630432,1499,1900
"e18060cz_4_Quant1_200.cdf","c22","71;85;99",180315859,1682.6,2200
"e18060cz_4_Quant1_200.cdf","c28","71;85;99",135790566,1933.2,2800
"e18060cz_4_Quant1_200.cdf","c32","71;85;99",115940857,2067.4,3200
"e18060cz_4_Quant1_200.cdf","c36","71;85;99",112941727,2250.6,3600
"e18060cz_5_Quant1_100.cdf","c10","71;85;99",173172447,408.4,1000
"e18060cz_5_Quant1_100.cdf","c12","71;85;99",131031535,710.8,1200
"e18060cz_5_Quant1_100.cdf","c15","71;85;99",207410527,1114.4,1500
"e18060cz_5_Quant1_100.cdf","c17","71;85;99",175401231,1322.2,1700
"e18060cz_5_Quant1_100.cdf","c19","71;85;99",187370330,1499,1900
"e18060cz_5_Quant1_100.cdf","c22","71;85;99",207300242,1682.8,2200
"e18060cz_5_Quant1_100.cdf","c28","71;85;99",152129955,1933.2,2800
"e18060cz_5_Quant1_100.cdf","c32","71;85;99",127964985,2067.4,3200
"e18060cz_5_Quant1_100.cdf","c36","71;85;99",117140714,2250.8,3600
"e18060cz_6_Quant1_50.cdf","c10","71;85;99",174100951,408.8,1000
"e18060cz_6_Quant1_50.cdf","c12","71;85;99",134151469,710.8,1200
"e18060cz_6_Quant1_50.cdf","c15","71;85;99",220206031,1114.4,1500
"e18060cz_6_Quant1_50.cdf","c17","71;85;99",198280146,1322.2,1700
"e18060cz_6_Quant1_50.cdf","c19","71;85;99",207125459,1499,1900
"e18060cz_6_Quant1_50.cdf","c22","71;85;99",221005445,1682.6,2200
"e18060cz_6_Quant1_50.cdf","c28","71;85;99",159665075,1933,2800
"e18060cz_6_Quant1_50.cdf","c32","71;85;99",133050284,2067.4,3200
"e18060cz_6_Quant1_50.cdf","c36","71;85;99",123559752,2250.6,3600
"e18060cz_7_Quant1_20.cdf","c10","71;85;99",174866151,408.8,1000
"e18060cz_7_Quant1_20.cdf","c12","71;85;99",147002736,710.8,1200
"e18060cz_7_Quant1_20.cdf","c15","71;85;99",220971512,1114.2,1500
"e18060cz_7_Quant1_20.cdf","c17","71;85;99",205935675,1322,1700
"e18060cz_7_Quant1_20.cdf","c19","71;85;99",218586491,1499,1900
"e18060cz_7_Quant1_20.cdf","c22","71;85;99",220095012,1682.6,2200
"e18060cz_7_Quant1_20.cdf","c28","71;85;99",152100669,1933.2,2800
"e18060cz_7_Quant1_20.cdf","c32","71;85;99",129030455,2067.4,3200
"e18060cz_7_Quant1_20.cdf","c36","71;85;99",126000290,2250.8,3600
"e18060cz_8_Quant1_10.cdf","c10","71;85;99",177792577,409,1000
"e18060cz_8_Quant1_10.cdf","c12","71;85;99",148327942,710.8,1200
"e18060cz_8_Quant1_10.cdf","c15","71;85;99",218215915,1114.2,1500
"e18060cz_8_Quant1_10.cdf","c17","71;85;99",234314563,1322,1700
"e18060cz_8_Quant1_10.cdf","c19","71;85;99",247941187,1499,1900
"e18060cz_8_Quant1_10.cdf","c22","71;85;99",224383559,1682.6,2200
"e18060cz_8_Quant1_10.cdf","c28","71;85;99",169021467,1933,2800
"e18060cz_8_Quant1_10.cdf","c32","71;85;99",137018754,2067.4,3200
"e18060cz_8_Quant1_10.cdf","c36","71;85;99",124901340,2250.6,3600
"e18060cz_9_Quant1_5.cdf","c10","71;85;99",176475621,409.2,1000
"e18060cz_9_Quant1_5.cdf","c12","71;85;99",148293628,710.8,1200
"e18060cz_9_Quant1_5.cdf","c15","71;85;99",3243020,1098.4,1500
"e18060cz_9_Quant1_5.cdf","c17","71;85;99",268699354,1322.4,1700
"e18060cz_9_Quant1_5.cdf","c19","71;85;99",282039903,1499,1900
"e18060cz_9_Quant1_5.cdf","c22","71;85;99",256762399,1682.6,2200
"e18060cz_9_Quant1_5.cdf","c28","71;85;99",196767519,1933.2,2800
"e18060cz_9_Quant1_5.cdf","c32","71;85;99",164030631,2067.4,3200
"e18060cz_9_Quant1_5.cdf","c36","71;85;99",143649907,2250.8,3600
"e18060cz_12_wash.cdf","c10","71;85;99",180741221,409.4,1000
"e18060cz_12_wash.cdf","c12","71;85;99",140419995,710.8,1200
"e18060cz_12_wash.cdf","c15","71;85;99",192359638,1114.2,1500
"e18060cz_12_wash.cdf","c17","71;85;99",195453752,1322,1700
"e18060cz_12_wash.cdf","c19","71;85;99",192172196,1499,1900
"e18060cz_12_wash.cdf","c22","71;85;99",189645296,1682.6,2200
"e18060cz_12_wash.cdf","c28","71;85;99",143125319,1933,2800
"e18060cz_12_wash.cdf","c32","71;85;99",120939521,2067.4,3200
"e18060cz_12_wash.cdf","c36","71;85;99",116740806,2250.6,3600
"e18060cz_13.cdf","c10","71;85;99",182815344,408.4,1000
"e18060cz_13.cdf","c12","71;85;99",152468155,710.8,1200
"e18060cz_13.cdf","c15","71;85;99",244136762,1114.2,1500
"e18060cz_13.cdf","c17","71;85;99",292295474,1322,1700
"e18060cz_13.cdf","c19","71;85;99",267745067,1499.2,1900
"e18060cz_13.cdf","c22","71;85;99",230202857,1682.6,2200
"e18060cz_13.cdf","c28","71;85;99",204173674,1933,2800
"e18060cz_13.cdf","c32","71;85;99",178731767,2067.4,3200
"e18060cz_13.cdf","c36","71;85;99",152842665,2250.8,3600
"e18060cz_14.cdf","c10","71;85;99",185732009,408.8,1000
"e18060cz_14.cdf","c12","71;85;99",150811092,710.8,1200
"e18060cz_14.cdf","c15","71;85;99",231688575,1114.4,1500
"e18060cz_14.cdf","c17","71;85;99",260675838,1322.2,1700
"e18060cz_14.cdf","c19","71;85;99",285095639,1499.4,1900
"e18060cz_14.cdf","c22","71;85;99",260996369,1682.6,2200
"e18060cz_14.cdf","c28","71;85;99",211776460,1933.2,2800
"e18060cz_14.cdf","c32","71;85;99",178920842,2067.4,3200
"e18060cz_14.cdf","c36","71;85;99",154428463,2251,3600
"e18060cz_15.cdf","c10","71;85;99",182072254,408.6,1000
"e18060cz_15.cdf","c12","71;85;99",144034288,710.8,1200
"e18060cz_15.cdf","c15","71;85;99",223687765,1114.2,1500
"e18060cz_15.cdf","c17","71;85;99",259505408,1322,1700
"e18060cz_15.cdf","c19","71;85;99",279218044,1499.4,1900
"e18060cz_15.cdf","c22","71;85;99",258129732,1682.8,2200
"e18060cz_15.cdf","c28","71;85;99",245396650,1933.4,2800
"e18060cz_15.cdf","c32","71;85;99",172158310,2067.6,3200
"e18060cz_15.cdf","c36","71;85;99",141176338,2250.8,3600
"e18060cz_16.cdf","c10","71;85;99",192019572,409,1000
"e18060cz_16.cdf","c12","71;85;99",155847646,710.8,1200
"e18060cz_16.cdf","c15","71;85;99",244912101,1114.2,1500
"e18060cz_16.cdf","c17","71;85;99",284377536,1322,1700
"e18060cz_16.cdf","c19","71;85;99",304134132,1499.2,1900
"e18060cz_16.cdf","c22","71;85;99",276825061,1682.6,2200
"e18060cz_16.cdf","c28","71;85;99",231106749,1933.2,2800
"e18060cz_16.cdf","c32","71;85;99",190364778,2067.6,3200
"e18060cz_16.cdf","c36","71;85;99",169283174,2250.8,3600
"e18060cz_17.cdf","c10","71;85;99",188094278,408.4,1000
"e18060cz_17.cdf","c12","71;85;99",151602897,710.8,1200
"e18060cz_17.cdf","c15","71;85;99",244388427,1114.4,1500
"e18060cz_17.cdf","c17","71;85;99",273358595,1322.2,1700
"e18060cz_17.cdf","c19","71;85;99",319404899,1499.6,1900
"e18060cz_17.cdf","c22","71;85;99",280093169,1682.8,2200
"e18060cz_17.cdf","c28","71;85;99",210663417,1933.2,2800
"e18060cz_17.cdf","c32","71;85;99",180705329,2067.4,3200
"e18060cz_17.cdf","c36","71;85;99",155065905,2251,3600
"e18060cz_18.cdf","c10","71;85;99",178886036,408.2,1000
"e18060cz_18.cdf","c12","71;85;99",142577915,710.6,1200
"e18060cz_18.cdf","c15","71;85;99",6252343,1098.4,1500
"e18060cz_18.cdf","c17","71;85;99",249672837,1322,1700
"e18060cz_18.cdf","c19","71;85;99",288149211,1499.4,1900
"e18060cz_18.cdf","c22","71;85;99",251160905,1682.6,2200
"e18060cz_18.cdf","c28","71;85;99",192370096,1933,2800
"e18060cz_18.cdf","c32","71;85;99",161559190,2067.4,3200
"e18060cz_18.cdf","c36","71;85;99",140136329,2251,3600
"e18060cz_20.cdf","c10","71;85;99",188187605,408.8,1000
"e18060cz_20.cdf","c12","71;85;99",145943934,710.8,1200
"e18060cz_20.cdf","c15","71;85;99",232364733,1114.2,1500
"e18060cz_20.cdf","c17","71;85;99",281665887,1322,1700
"e18060cz_20.cdf","c19","71;85;99",284942005,1499.2,1900
"e18060cz_20.cdf","c22","71;85;99",269943491,1682.6,2200
"e18060cz_20.cdf","c28","71;85;99",253899527,1933.2,2800
"e18060cz_20.cdf","c32","71;85;99",187762326,2067.4,3200
"e18060cz_20.cdf","c36","71;85;99",150373465,2251,3600
"e18060cz_21.cdf","c10","71;85;99",195329149,408.8,1000
"e18060cz_21.cdf","c12","71;85;99",151446686,710.8,1200
"e18060cz_21.cdf","c15","71;85;99",244281765,1114.2,1500
"e18060cz_21.cdf","c17","71;85;99",279545115,1322,1700
"e18060cz_21.cdf","c19","71;85;99",304780729,1499.4,1900
"e18060cz_21.cdf","c22","71;85;99",272948744,1682.6,2200
"e18060cz_21.cdf","c28","71;85;99",215252568,1933.2,2800
"e18060cz_21.cdf","c32","71;85;99",185459038,2067.6,3200
"e18060cz_21.cdf","c36","71;85;99",157307782,2250.8,3600
"e18060cz_22.cdf","c10","71;85;99",182629492,409,1000
"e18060cz_22.cdf","c12","71;85;99",137235411,710.8,1200
"e18060cz_22.cdf","c15","71;85;99",223099763,1114.2,1500
"e18060cz_22.cdf","c17","71;85;99",264134643,1322.2,1700
"e18060cz_22.cdf","c19","71;85;99",274290898,1499.2,1900
"e18060cz_22.cdf","c22","71;85;99",244336388,1682.6,2200
"e18060cz_22.cdf","c28","71;85;99",231954582,1933.4,2800
"e18060cz_22.cdf","c32","71;85;99",168834167,2067.6,3200
"e18060cz_22.cdf","c36","71;85;99",139842753,2250.8,3600
"e18060cz_23.cdf","c10","71;85;99",200161114,408.6,1000
"e18060cz_23.cdf","c12","71;85;99",151133351,710.8,1200
"e18060cz_23.cdf","c15","71;85;99",7436351,1098.2,1500
"e18060cz_23.cdf","c17","71;85;99",280438933,1322.2,1700
"e18060cz_23.cdf","c19","71;85;99",329285994,1499.6,1900
"e18060cz_23.cdf","c22","71;85;99",272049635,1682.8,2200
"e18060cz_23.cdf","c28","71;85;99",208104583,1933.2,2800
"e18060cz_23.cdf","c32","71;85;99",179267566,2067.6,3200
"e18060cz_23.cdf","c36","71;85;99",156751714,2251,3600
"e18060cz_24.cdf","c10","71;85;99",192953228,408.6,1000
"e18060cz_24.cdf","c12","71;85;99",143226032,710.6,1200
"e18060cz_24.cdf","c15","71;85;99",229012909,1114.2,1500
"e18060cz_24.cdf","c17","71;85;99",270113175,1322,1700
"e18060cz_24.cdf","c19","71;85;99",293872442,1499.4,1900
"e18060cz_24.cdf","c22","71;85;99",258410930,1682.6,2200
"e18060cz_24.cdf","c28","71;85;99",247744555,1933.4,2800
"e18060cz_24.cdf","c32","71;85;99",174637003,2067.4,3200
"e18060cz_24.cdf","c36","71;85;99",142253617,2250.8,3600
"e18060cz_26.cdf","c10","71;85;99",197410149,408.2,1000
"e18060cz_26.cdf","c12","71;85;99",149927604,710.6,1200
"e18060cz_26.cdf","c15","71;85;99",267930370,1114.4,1500
"e18060cz_26.cdf","c17","71;85;99",319669087,1322.2,1700
"e18060cz_26.cdf","c19","71;85;99",321689107,1499.4,1900
"e18060cz_26.cdf","c22","71;85;99",302138051,1682.6,2200
"e18060cz_26.cdf","c28","71;85;99",282918173,1933.4,2800
